PWM1,PWM2,PWM3,PWM4,Thrust
211.3919199,208.6176161,195.3178126,181.0522733,3.579252092
212.1091913,208.4727613,195.0111593,180.5336885,3.577579685
213.0703329,208.0856292,195.1450802,180.1311971,3.575326661
213.7344775,207.0644148,195.3614572,179.5873611,3.56480304
214.1971876,205.928337,195.8009955,179.3177271,3.552941241
214.2940436,205.0889779,196.2504998,179.5022376,3.543684531
213.8509073,204.7854684,196.3898431,180.1100241,3.538376498
212.6726715,204.8229993,195.8422367,180.7637898,3.532767392
211.5213244,205.456067,195.1354631,181.627975,3.533484461
210.7986547,206.3674538,194.5641918,182.4705828,3.539167075
210.5205709,206.9992948,194.2121129,182.9028132,3.544754541
210.5001736,207.0496857,194.1119176,182.7365813,3.548192243
210.6409055,206.8592455,194.4658178,182.2467847,3.555473697
210.4326119,206.7410296,195.1056565,181.5330083,3.56814937
209.1849695,206.8131958,195.5907365,180.4410338,3.581595644
207.0201554,207.5545969,196.000153,179.2301004,3.597639359
204.4729734,209.1956397,196.5227057,178.158568,3.616539166
202.1649106,211.4600036,197.1865482,177.336969,3.634317997
200.3300226,213.4187118,197.5485851,176.5606845,3.640404939
199.7956546,214.8411974,197.7727629,176.3804079,3.639941305
200.6631652,215.2931088,197.6381805,177.0114399,3.634593145
202.5071466,214.4779983,196.8528454,178.4168215,3.625483391
204.5193313,212.2863439,195.1824587,180.2434753,3.612039977
206.538829,209.5036118,193.2352498,182.5344619,3.604056848
208.224026,206.6915694,191.4589339,184.9293987,3.60363717
209.2716195,204.1273839,190.0879881,186.8953725,3.607056069
209.8216354,202.079988,189.3677633,188.204931,3.612545474
210.4119755,200.8476514,189.535658,189.0486966,3.622321408
211.2639854,200.2775052,190.3311837,189.5183253,3.634100039
212.0929338,199.8002595,191.0432487,189.4634237,3.640285045
212.9945927,199.4224037,191.5183661,189.1994538,3.643461566
213.8826923,199.1946604,191.6982582,188.9396488,3.645106694
214.5348286,199.1343138,191.5926028,188.7371736,3.643806596
214.4293516,198.8956078,190.9768636,188.2745697,3.630413739
214.1288383,199.0024859,190.5374826,188.0405024,3.611826662
213.8936037,199.4852298,190.5049539,188.151042,3.58882635
213.8446712,200.1489224,190.8402207,188.5376041,3.561638922
213.9276541,200.6934835,191.2973492,188.972101,3.531333814
214.4722274,201.3940824,192.032243,189.6346117,3.509940222
215.3238089,202.2361601,192.8603043,190.349088,3.502926568
216.0042384,202.9897573,193.4040689,190.7199818,3.508542888
216.3751218,203.7153709,193.6562634,190.6713757,3.52629241
216.600898,204.6289169,193.8882833,190.4094333,3.555935292
216.6867566,205.6608822,194.1806402,190.047037,3.59160476
216.2904339,206.3440237,194.2287703,189.4478963,3.621752041
215.6907945,206.8286164,194.2460804,189.0210864,3.647745397
214.9650663,207.1196335,194.2233254,188.9448097,3.670332276
214.0525465,207.1032044,194.0046778,189.1216217,3.688748396
212.6324175,206.383289,193.1926741,189.029118,3.696157248
211.3093993,205.4161221,192.2626337,188.7957158,3.698684599
210.3295996,204.3385049,191.3977394,188.2653579,3.694859777
209.709109,203.1912805,190.6243518,187.2978754,3.680522489
209.3475338,202.0713456,189.9227205,185.9589505,3.653285693
209.4616094,201.4693723,189.6136104,184.8147249,3.620517777
209.8664717,201.4099486,189.6641603,184.0915945,3.585503607
210.106505,201.4384759,189.769069,183.5659159,3.546874028
210.1833767,201.348426,190.0049251,183.1315302,3.5091398
210.2959777,201.0699886,190.5508184,182.7139312,3.477771961
210.4565397,200.5507387,191.3410738,182.1964362,3.454424693
210.2479689,199.6658771,191.8728868,181.385745,3.434600752
209.9404136,199.2183194,192.300037,180.9299402,3.426730683
209.6106123,199.687506,192.6207077,181.2310916,3.434419057
209.3207246,201.0625366,192.8713068,182.2482959,3.456836554
209.0161919,202.6444064,193.0278755,183.2943859,3.486063727
209.3990265,204.162208,193.7806221,184.0785686,3.524211281
210.5809592,205.0458153,195.2508202,184.1095521,3.565488987
212.0931902,204.9626875,196.9648363,183.2381981,3.601215228
213.2273682,204.25006,198.1634657,182.0503263,3.627062042
213.5642906,203.9601195,198.3344368,181.8042795,3.648425391
212.6940608,204.7403869,197.0206163,183.2499789,3.667854223
210.4927984,206.3639194,194.1311546,186.0774897,3.682770923
207.9374115,208.3435844,190.7114682,189.4678902,3.697193041
206.3069533,209.8053562,188.1963984,192.0785147,3.712938581
206.436959,209.8822691,187.6448598,192.6202497,3.72654662
208.0340391,208.0214823,189.0073698,190.3552773,3.72686268
210.8097074,205.3077225,192.0817387,186.4150512,3.718023162
213.6278858,202.9938093,195.7111312,182.3854284,3.700896482
215.2860436,202.0151314,198.5256922,179.6817177,3.676543976
215.0397514,202.3986189,199.5052922,178.7884257,3.645208899
213.6066719,203.8832045,199.01742,179.6762714,3.618569315
211.8751654,205.3230178,197.7288217,181.2173013,3.601090757
210.509027,205.482532,196.2756749,182.0124445,3.590928103
209.9182359,204.0357198,195.2036757,181.4592515,3.586894416
210.1915331,201.786951,194.8350407,180.079322,3.59026477
210.7626826,199.7683083,194.8594519,178.7401597,3.596322759
210.7672152,198.5410076,194.5761573,177.9989385,3.594420898
210.2831172,198.5860131,194.0206654,178.3882086,3.5849486
209.7258026,199.6005609,193.4545529,179.7204047,3.56945218
209.5142582,200.7624686,193.1302641,181.3087623,3.549723927
209.4584834,200.97996,192.7954465,182.2021292,3.522522489
209.9068296,200.5657406,192.8069298,182.6935586,3.500975025
210.5258333,199.9263493,192.9849404,183.1205236,3.489595657
210.8780963,199.5048553,193.083162,183.7955759,3.487748805
210.7687783,199.4579365,193.0289179,184.7102322,3.490843949
210.8968408,200.0692928,193.476508,185.9365939,3.502208925
211.6912677,200.9903653,194.7335392,186.9967638,3.519521459
213.0212823,201.6225109,196.5309815,187.2787192,3.537536235
214.5485235,201.9130113,198.4124252,186.7985072,3.557463903
215.7692217,202.2986079,199.8379376,186.1378269,3.584343584
215.9923907,203.0616078,200.1840593,185.8027162,3.617674791
214.6551538,203.9118436,199.0106627,185.7597588,3.647835416
212.5240615,204.8059148,197.1271749,186.1028668,3.673490983
210.662278,205.3179886,195.5884167,186.4460011,3.690377698
209.9209414,204.9959966,195.1936525,186.25925,3.694305068
210.2432889,203.5052592,195.8418636,185.0524842,3.679907134
211.6643617,201.7846195,197.4912714,183.5009272,3.660474435
213.3078562,200.6131942,199.2596036,182.2142523,3.644368399
214.1401864,200.3974526,200.1517273,181.5766571,3.635207047
213.6557734,201.0303754,199.7037719,181.6111031,3.632367268
212.4859614,202.2984045,198.5361169,182.3056425,3.637997673
211.3828468,203.4166525,197.3981951,183.1323677,3.645430393
210.7806257,203.5045806,196.7433367,183.4144588,3.64324227
211.0482619,202.5760151,196.9411442,183.1827535,3.630162106
212.1041812,201.2898617,197.919748,182.936798,3.611459619
213.3097718,200.3641994,199.070984,183.1429599,3.592359048
213.6716246,200.0071351,199.4493678,183.7703854,3.572368676
213.2874998,200.6937192,199.1434335,185.0276694,3.561257104
212.4150739,202.1914069,198.4358982,186.5295953,3.560522078
211.3954318,203.8808195,197.731898,187.6106035,3.565698422
210.2665548,204.9878304,197.1721315,187.5492133,3.566853332
209.5771377,205.734919,197.2951866,186.6625962,3.56723937
209.2342083,206.2801567,197.9341163,185.3348236,3.565946772
208.8345513,206.7227238,198.525275,183.9756812,3.56100387
208.1865329,207.1676865,198.631971,183.0161513,3.55376552
207.7077077,207.8167326,198.3620704,182.9467614,3.55191809
207.6650287,208.3873358,197.8339875,183.6508418,3.556979596
207.9692764,208.2689731,197.0627824,184.4825704,3.563396649
208.7882411,207.4616374,196.509071,185.1331164,3.572061277
210.0383685,206.2554376,196.49345,185.4365466,3.583337509
211.2806959,205.0046367,196.9301242,185.3112599,3.594469497
211.7019169,203.7397722,197.158085,184.5591121,3.596589046
211.5487375,203.0908677,197.2622917,183.7764705,3.595848269
211.0595991,203.0504645,197.1776253,183.2029395,3.594308546
210.586617,203.1558894,196.9703776,182.7737959,3.592745387
210.3854053,202.6446042,196.7796566,182.115035,3.589602178
211.1542741,201.4879762,197.3625946,181.3395899,3.593325335
212.8484475,199.6405982,198.8749732,180.3447207,3.604230666
214.780321,197.2508484,200.791485,179.0668945,3.616204323
216.224236,194.9750325,202.3605328,177.8651005,3.624850217
216.7851174,193.7973702,202.9855424,177.4298903,3.630556067
216.1185284,194.2027372,202.096902,178.0809723,3.631054172
214.0347193,195.8702772,199.4059727,179.4998366,3.621193125
211.3283136,198.5282742,195.8170178,181.4545665,3.608217126
208.9281201,201.4951978,192.5603219,183.3870559,3.598808636
207.5135919,203.8884361,190.626744,184.6263598,3.595229396
206.9764601,204.6708945,190.0698409,184.4239108,3.588924272
207.6276372,204.156639,191.1033273,183.2518147,3.583602585
208.9533947,202.7524457,193.0276506,181.5725839,3.57432364
210.1467794,201.0498784,194.9088193,179.858374,3.555255491
210.5036655,199.5900184,196.0435759,178.4232037,3.523325246
210.2989359,199.1285215,196.6858456,177.8449177,3.489100921
209.9437391,199.5651494,197.0473089,178.1988001,3.459423203
209.8973557,200.0488583,197.0450329,179.2395596,3.435837866
210.8929571,199.7798068,196.5767931,180.9765324,3.421825375
213.4698306,198.3437509,195.4466326,183.5818256,3.420906023
217.2906505,195.6733652,193.2418897,186.8965992,3.430674499
221.0540326,192.0394284,189.6022289,190.1885097,3.442717277
223.852545,188.7677388,185.4000885,193.0108365,3.460741232
224.8728315,186.9463653,181.8898853,194.6305094,3.486192838
223.8455213,186.920805,180.3058841,194.3255411,3.516673611
220.9789479,187.9009946,181.1400405,191.5292563,3.54157817
217.824248,189.3070009,184.8122063,186.9949134,3.562047888
215.4592744,190.1850319,190.4339787,181.6681979,3.572892735
214.1522468,190.0487462,196.3249199,176.6042145,3.569583486
213.3579749,189.3246738,200.75825,172.7483848,3.553227266
212.4796357,189.4522048,202.9617099,170.968907,3.536630793
210.7410173,191.3907264,202.7470272,171.2078266,3.527462211
207.8226403,194.9329692,200.5554801,172.5704595,3.524600439
204.7100966,199.1234937,197.7741801,174.1852577,3.527505042
202.9898482,202.4550568,195.9708934,175.3299004,3.533102159
203.6975265,203.5051083,196.0858784,175.4749405,3.534829264
206.3953577,201.6480388,197.9473608,174.2871572,3.524088107
210.1206477,198.4036978,201.3063047,172.5564881,3.511185702
212.9385695,195.9426738,205.1738951,171.1011509,3.506346897
213.0533438,196.0874679,208.3379764,170.5438754,3.516380599
209.6348338,199.1811396,209.6773409,170.9721454,3.537965636
204.1438397,204.6318686,209.3294278,172.6786722,3.572613621
198.6994049,210.3309566,207.6133875,175.2783418,3.609454907
195.2354851,213.8960047,204.9828284,178.0567093,3.633383448
194.8267429,214.0377558,202.0361115,180.45751,3.635942695
197.5152357,211.3139548,199.539681,182.4547069,3.622920794
201.930453,207.1795909,197.713039,183.9727173,3.601635394
206.0805387,203.0913025,196.2717952,184.7686468,3.576541264
208.9693863,200.3688259,195.2841625,185.0224142,3.558207912
210.5485775,199.3304319,194.853329,184.9079397,3.552777778
211.3324783,199.3031134,194.9315899,184.4626525,3.558404361
211.6158336,199.0125088,195.0482764,183.4607342,3.5634772
212.1993295,198.3305434,195.4235436,182.4835654,3.570047234
213.0306759,197.395029,195.899243,181.8446729,3.575806689
213.5906395,196.5886743,196.1913954,181.61883,3.57755139
213.2653969,196.1093242,195.9705458,181.5321018,3.570347665
212.450003,196.3959999,195.6634259,181.6640902,3.560412038
211.5242119,197.1335379,195.4540105,181.7096071,3.548217965
210.7270065,197.6165463,195.3019897,181.260734,3.530931433
210.3106193,197.4802673,195.2527626,180.31342,3.509848493
210.4944256,196.9745299,195.5019172,179.3289973,3.491665339
210.9978017,196.4021588,195.9307762,178.6165116,3.478375789
211.1970138,195.8330723,196.1285313,178.0929804,3.46505414
211.2517016,195.6970626,196.26091,177.9940947,3.454661095
211.4475117,196.127846,196.5156674,178.3277135,3.448320274
211.9608565,196.9507323,196.9507323,178.9385834,3.445314291
212.3867189,197.5661354,197.1541827,179.4008164,3.439372234
213.0246735,198.2820117,197.4665324,180.1873303,3.440896263
213.607772,199.0868987,197.7929999,181.4109425,3.453026011
213.7887681,199.8193685,197.9449151,182.8949325,3.474508643
213.3859454,200.176093,197.7746773,184.1495953,3.499952505
213.0313415,200.33237,197.7436972,185.0001039,3.530862186
213.0949806,200.2134516,197.9850794,185.0540196,3.562206011
213.5246524,199.6710966,198.2852347,184.0073191,3.585876841
214.2410598,199.0334189,198.5614513,182.2319879,3.601579484
215.0952829,198.8972827,198.8285599,180.6050091,3.615355221
215.6357062,199.5122188,198.9123159,179.8379043,3.630599003
215.2257193,200.4933092,198.4429829,180.0278466,3.643674253
214.2237195,201.7378477,197.861132,181.3142871,3.659316418
213.1303562,202.8053919,197.5613848,183.2487416,3.67673727
212.4024185,203.1690539,197.7675023,185.0475485,3.690876382
212.0182986,202.2599177,198.2205249,185.7580769,3.691132922
212.4645919,200.6955542,199.2007164,185.521089,3.682826496
213.5356188,198.9754513,200.404497,184.5620088,3.666945311
214.6779132,197.4936654,201.3116994,183.2259961,3.643699747
215.3765138,196.4948679,201.5351758,181.8938731,3.614750989
215.7700486,196.3584269,201.3307584,181.1572902,3.58937122
215.8978828,196.8531879,200.8610918,181.0421688,3.57030224
215.6397311,197.3143437,200.1243444,181.0959057,3.553953511
215.2668248,197.4776999,199.4392938,181.1334196,3.541917411
215.0772121,197.366483,199.0953466,181.1521799,3.536688228
215.0547862,197.0177354,199.0421355,181.1258891,3.536557378
214.7354647,196.2425329,198.7783078,180.8276669,3.53279041
214.4180379,195.5644738,198.4777374,180.7220103,3.529118382
214.2039669,195.1944701,198.1444604,181.0073245,3.52542377
214.0916904,195.0866417,197.7324658,181.6346717,3.519924651
213.8344251,194.8705803,197.0358854,182.209669,3.507725558
213.8857899,194.849204,196.5376905,182.9144077,3.497475969
214.2463223,194.9865879,196.3303825,183.586446,3.491646752
214.6475828,195.0955157,196.2541071,183.9325356,3.488732903
214.9024252,195.1263075,196.1898157,183.8389676,3.48796204
215.2154617,195.4023684,196.3169865,183.6272599,3.493874086
215.5187044,195.9679379,196.5259643,183.4346189,3.505507946
215.4480989,196.543795,196.4283599,183.1319352,3.516566293
215.1446052,197.245078,196.1183043,182.9536475,3.528724314
214.8080795,198.1427685,195.7746088,183.075273,3.544177002
214.4982841,199.076322,195.4823748,183.4257016,3.561950392
213.8908745,199.471475,194.9923553,183.5146636,3.573752005
213.4923361,199.5667435,194.7994548,183.5839049,3.584558215
213.4077767,199.3915083,194.9837727,183.6496368,3.593770943
213.4987486,198.9874021,195.3475342,183.6908128,3.598848467
213.386709,198.3693028,195.4354944,183.6070565,3.595423094
213.3318156,198.1960004,195.3586364,183.8770526,3.591032814
213.2970329,198.6528405,194.9880064,184.5571363,3.587105061
213.1316735,199.464715,194.1619112,185.3435005,3.580286045
212.9967888,200.315965,193.0969464,185.9715697,3.569705038
213.3512515,201.0717272,192.3604192,186.4044693,3.55902921
214.2508903,201.4461089,192.1736848,186.4926869,3.547699963
215.187096,201.0832383,192.2136039,185.9902613,3.530428433
216.0312492,200.4424751,192.4325119,185.3451013,3.513269576
216.5480744,200.0474661,192.6082649,185.0083939,3.501957319
216.5093358,200.1808912,192.4931371,185.1707671,3.499244451
215.5385443,200.4444042,191.7253173,185.3780644,3.498885801
214.4536413,200.9996503,191.0566613,185.7603541,3.508143806
213.720858,201.4659211,190.913641,186.0060095,3.524957926
213.495716,201.4283097,191.3943572,185.828386,3.543856715
213.5451432,200.6988274,192.1740188,185.167618,3.55856669
213.9053319,199.9175573,193.1170773,184.7165665,3.573609619
214.165654,199.5191225,193.6895681,184.8984195,3.588813768
213.8119386,199.5397381,193.3505636,185.6637201,3.599879572
212.9580104,199.9604824,192.247595,186.8502228,3.606905752
212.215296,200.6474168,191.0473877,188.214002,3.612562672
212.0294915,201.1500128,190.2548184,189.2963602,3.615029603
212.2797448,200.8445772,189.7945108,189.5675278,3.606605792
213.1533764,200.0372305,189.8176137,189.4346006,3.591726339
214.3730824,199.1534282,190.0850545,189.3796077,3.573637394
215.4295357,198.5224974,190.2827595,189.6613752,3.554159155
215.6411944,197.9612519,190.0940391,189.8991992,3.529685041
215.4717533,197.7800196,190.2541007,190.1443653,3.510409755
215.1988004,197.7345466,191.132197,190.0227711,3.499068702
214.93439,197.4676508,192.5799171,189.2774369,3.494550633
214.6303584,196.8858398,193.94965,188.1237207,3.495176614
214.4927566,196.5991575,194.7050742,187.5245822,3.506473382
214.2907554,197.0029153,194.183967,188.0885352,3.527547844
213.591483,198.0339459,192.126174,189.647887,3.551390897
212.5835349,199.6304528,189.4436366,191.6779787,3.576604673
211.7774052,201.5084301,187.6324559,193.2917454,3.603625228
211.5082618,203.0887812,187.8128627,193.4843071,3.630217983
211.5439021,203.6211263,189.9156812,191.531914,3.649034136
212.1121439,203.4145624,193.4638617,188.2661673,3.666181379
212.9655726,202.8724417,196.9960828,185.0079648,3.683459141
213.6821439,202.3714993,198.9068709,183.0849517,3.699011576
213.7733619,201.9097292,198.1213605,183.0885635,3.705330764
213.746472,201.8854474,195.3358831,185.3785562,3.706733274
213.8859134,202.0709442,191.7935288,189.1019709,3.701840631
214.2312726,201.964474,188.8042281,192.7737469,3.688042634
214.7212639,201.301953,187.3163539,195.1487602,3.667248427
215.416963,200.4142701,187.7330948,195.9411796,3.649392478
215.9390509,199.5655633,189.3659065,195.3680836,3.638866529
215.6521829,198.7810897,190.8659941,193.9185599,3.6319711
214.6530107,198.4100987,191.5090036,192.6425265,3.62934236
213.3629426,198.5930645,191.1726827,192.3267931,3.629478879
212.2267985,199.0977697,190.200062,193.0644447,3.627696691
211.2754552,199.2379135,188.9144088,194.0750979,3.614791157
211.1752448,199.1715205,188.3147528,195.1038293,3.598974092
211.9268334,198.924549,188.6854302,195.7366123,3.585760024
213.0861692,198.5893346,189.6744807,195.8275412,3.578978997
213.9171268,198.2276538,190.4633232,195.5036767,3.578035327
214.4414258,198.4481683,190.8473484,195.6637818,3.589669416
214.5821274,199.3063719,190.6301684,196.683811,3.610695411
214.3371386,200.359683,189.87587,198.2240541,3.631703596
214.1058254,201.1565437,189.1732087,199.5965746,3.646894766
214.5534436,201.5093859,189.3758242,200.1544905,3.657604117
215.7977438,201.2064815,190.7079432,199.2802523,3.663844104
217.2091479,200.0769459,192.4812726,196.7227332,3.662303034
218.4190516,198.7870106,194.024085,193.4810719,3.65984591
218.948072,198.0119284,194.5180467,190.8838365,3.660618408
218.4515255,198.0613467,193.4346519,189.911363,3.663198018
216.6376192,198.428096,190.6132464,190.4260066,3.656008936
214.579341,199.0757412,187.4386971,192.2355111,3.642132438
213.0453683,199.4524255,185.1643979,194.2340843,3.619393539
212.3898067,199.0965458,184.5398947,195.2828126,3.587135711
212.3728379,197.9305992,185.4252984,194.835947,3.547856406
212.8285804,196.800741,187.3438907,193.6558354,3.516158588
213.0649247,196.3138749,189.0846959,192.6786401,3.499884912
212.3654287,196.515156,189.4295918,192.4816703,3.498027166
210.8219068,197.2116885,188.1722653,193.2830537,3.508769288
209.2098124,197.9921204,186.132556,194.7507446,3.529178168
208.2333994,198.1720353,184.3746076,195.9642194,3.551218036
207.9874412,197.0795793,183.4711195,195.8795951,3.563266272
208.7201627,195.2613778,183.9767636,194.6605356,3.569448055
210.0677071,193.5475953,185.5743577,193.0078694,3.574594269
211.3789482,192.6370059,187.4010686,191.8005814,3.581505484
211.8899586,192.4729212,188.3754955,191.3957743,3.584663627
212.0952195,193.1945345,188.6407023,192.3135569,3.58929969
212.3899459,194.1105853,188.4853731,194.1055515,3.591337152
212.9929694,194.3432875,188.2875786,195.872145,3.584450176
213.854091,193.433467,188.3280262,196.8659892,3.566144541
215.0246453,191.9455135,188.9736492,197.1749015,3.545983916
216.0434507,190.5291585,189.9850931,196.9922915,3.529870766
216.2874658,189.5546977,190.7577911,196.4200361,3.517240413
215.8939796,189.3983597,191.1830315,195.8103634,3.510270592
215.4773819,190.0819778,191.5057305,195.385397,3.509374458
215.5407479,191.1499191,191.9307353,195.0194033,3.510323941
215.9567275,191.8151556,192.2658383,194.2486686,3.504498106
216.9020067,192.2873918,192.7870263,193.4399594,3.499792695
217.9432147,192.8382984,193.3649074,192.8591196,3.502840093
218.446346,193.682911,193.7108095,192.6183104,3.517538113
217.8132986,194.6207442,193.4616015,192.4335846,3.539987183
216.6571321,195.8377487,193.1615253,192.452505,3.573787576
215.5205284,196.9465355,193.1234413,192.3567822,3.612065323
214.7380473,197.4119356,193.3843201,191.7392235,3.64376975
214.4514039,197.0933103,193.8322311,190.5627864,3.662530504
214.7721635,196.5582684,194.4562335,189.3900977,3.672785546
215.2611567,196.2642566,194.9125513,188.580405,3.677259152
215.1950283,196.2644864,194.7307668,188.0416381,3.674024924
214.6013398,196.7775163,194.1738441,187.8138007,3.667620916
213.8040582,197.7946977,193.7596813,187.7370956,3.660364547
213.0386406,199.0936054,193.8509896,187.5027858,3.65010677
211.9996091,200.2237808,194.2110264,186.6673988,3.628614795
211.0153379,201.7598952,195.0377367,185.8459948,3.604050598
209.994288,203.9965988,196.0345042,185.4767294,3.581290335
208.8497006,206.83606,196.8059259,185.7208963,3.563658015
207.630977,209.5972559,197.0277489,186.2619146,3.550635684
207.2568552,211.9098444,197.2012331,187.080147,3.550422139
208.1513929,213.11086,197.5336337,187.7909897,3.562341218
210.0250981,212.7687076,197.8210716,188.0663016,3.579593268
212.2083884,211.2704284,197.7587796,188.1542602,3.597923483
214.0215632,209.7048263,197.2067977,188.7659606,3.618373297
214.724003,208.8277687,196.0043077,190.1755551,3.637981193
213.8898821,208.5124723,194.1449303,191.8264318,3.648343615
212.412244,208.4774948,192.5613621,193.1601171,3.651384232
211.4895787,208.0408679,192.1910969,193.4396029,3.648921934
211.8951977,206.6384645,193.3817999,192.2535343,3.641605533
213.1735939,204.0327374,195.2941246,189.647928,3.624189222
214.9665022,201.5889304,197.2519747,187.222502,3.608133902
216.1350967,200.5005583,198.0604062,186.2939016,3.59742581
215.7762971,201.2984449,196.9523497,187.371046,3.592009393
213.8338387,203.4169766,194.0942662,189.7669569,3.588260515
211.7186574,205.9001858,191.0623384,192.3399859,3.5899985
210.7846693,207.2338771,189.366426,193.445593,3.59409235
211.5867643,206.2859976,189.6918295,191.9619495,3.593266102
213.9094452,203.3660213,191.885187,188.3541863,3.586827632
216.7538764,200.0236174,194.9604135,184.4026893,3.579951786
218.5525662,197.887797,197.3353768,181.9828308,3.575912148
217.9092256,197.6181705,197.5579138,181.942235,3.572439478
215.2144109,199.3294982,195.8220006,184.3854533,3.576664931
211.7532871,201.9845962,193.2040057,188.064532,3.589724686
209.0844062,204.1223306,191.1017196,191.1703867,3.606295172
208.0082641,204.5223026,190.275932,192.1402249,3.612666947
209.1954928,203.7798809,191.3969602,191.2736262,3.609568411
211.8995892,202.9458301,193.84145,189.5677665,3.59460633
214.6829418,203.047837,196.3275494,188.2740806,3.568478806
216.3144841,204.5218414,197.7276897,188.256752,3.538090405
216.7427489,207.2874868,197.9770212,189.8526013,3.520927754
216.3568699,210.2198153,197.4216453,192.2345726,3.526358884
215.6747852,211.8144224,196.5483036,193.9705789,3.551766432
215.5250844,211.4995037,196.1488791,194.2733287,3.592911635
216.3876812,209.703826,196.6994259,193.1879224,3.64182017
217.972017,207.3739245,197.9473032,191.3286536,3.686466774
219.234679,205.2682553,198.9116204,189.3626585,3.71285962
219.9047628,204.4479788,199.3129937,188.4226174,3.726613014
219.7818222,205.0155611,198.9514295,188.8766355,3.734477372
218.9353029,206.3007961,197.9310191,190.3438367,3.741615887
217.4830646,207.1569089,196.4632718,191.8407617,3.745542822
216.388581,207.3357506,195.5793334,192.9519391,3.751260172
216.0486782,206.6849257,195.7360819,193.2093686,3.75397667
216.3186531,205.3461628,196.7847324,192.4028808,3.74606235
216.8430155,203.8520219,198.2464723,190.8235409,3.726050162
217.4898292,203.0554517,199.739818,189.2967527,3.704023995
217.8919077,203.2131408,200.6839694,188.3029871,3.687138172
217.6013519,203.8767882,200.5468304,187.7593549,3.674935717
216.9579537,204.7303096,199.7039816,187.6394313,3.669652268
216.5203069,205.3859996,198.881674,187.6825008,3.668602321
216.6210553,205.4831696,198.6273815,187.4832577,3.6643213
216.9141452,204.6500889,198.7625652,186.5473121,3.645249607
217.5713329,203.6664807,199.4289149,185.40635,3.619509949
218.2124325,203.1381666,200.149716,184.4876191,3.594164175
218.3567632,203.369503,200.3601901,184.0208215,3.574634001
217.6451994,204.1258576,199.7110231,183.8167239,3.560354099
216.751977,205.3625592,198.9204426,183.888644,3.556768399
216.1802724,206.4803605,198.5821399,183.7823049,3.559493915
216.0939297,206.7980514,198.8769121,183.0084472,3.560139384
216.5322204,206.2161652,199.7072784,181.6244736,3.556943891
217.4747905,205.3064989,200.8348143,180.249316,3.556906123
218.4608776,204.5708451,201.6888843,179.3183541,3.563889354
218.8019504,204.0487643,201.6910174,178.7023884,3.573848319
218.6938674,203.9496554,201.2833334,178.3540231,3.588458765
218.5498185,204.0960333,201.1453071,177.9277678,3.605458342
218.6863286,204.1154865,201.6637536,177.097263,3.62055197
218.7986651,203.4529847,202.3176985,175.6042225,3.625585044
219.2615904,202.689173,202.9987279,174.3382258,3.631543746
219.9150446,202.0881502,203.198061,173.7729705,3.642666706
220.5891035,201.5666638,202.8109756,173.7437515,3.657072197
221.3059021,200.6327587,202.4113339,173.3743419,3.666184941
222.7872973,199.1346358,203.4704431,171.9675293,3.667561205
225.1648783,196.8211589,206.6511677,168.981211,3.655511232
227.7392996,193.8181483,211.1226826,164.7697083,3.627808917
229.5594105,191.1797751,215.0147698,161.1227917,3.596448275
229.7555576,190.3157816,216.1576256,160.4195679,3.581033032
227.7449555,191.8547869,213.0006656,164.0463049,3.592586929
223.5950566,194.9811477,205.5917254,171.2969974,3.623831795
219.0385446,198.4265469,196.694365,180.1093559,3.665125419
216.0008868,200.3997462,189.9627646,187.2812155,3.696603272
215.6845204,199.6406845,188.1963951,190.0532197,3.699676496
217.6812569,196.0125298,191.6688076,187.3011443,3.663768166
221.1184389,191.5892008,198.8938774,180.8997397,3.608785368
224.0885676,188.6499844,206.4432523,173.8003075,3.557586293
224.9232219,188.6827902,210.9567652,168.683761,3.528447124
223.200291,191.660283,210.9244576,166.7516357,3.52807504
220.2990758,196.3694114,207.6445581,167.6431882,3.555370263
217.9321021,200.4903632,203.6555805,169.4415093,3.593161898
217.1620963,201.8657445,201.192132,170.0295585,3.618914856
218.3387091,200.0879277,201.452709,168.8017099,3.625405371
220.7522027,196.3675761,203.9351765,166.6888825,3.618942087
222.9289884,192.5447124,206.8156767,165.2222669,3.609897625
223.3445528,189.8563376,208.0444332,165.2713244,3.601934295
222.2241437,189.1517056,207.4319818,167.1940302,3.604646253
220.4895068,189.8546708,205.87771,169.9645321,3.615733834
219.2529838,190.6574312,204.7723449,172.0040338,3.626782379
218.9374758,190.3032107,204.8694232,172.0774832,3.627424029
219.8486555,189.0799749,206.5409291,170.7107523,3.625089983
221.1493874,187.7403652,208.7663832,169.0503579,3.624710881
221.6392751,187.1249806,210.0051325,168.2565919,3.627058788
220.7321942,187.7778226,209.3678569,168.9335175,3.629854268
219.0185484,189.7946961,207.3604839,170.9657986,3.631666963
217.364913,192.3079748,205.0521979,173.2326582,3.624607673
216.3374448,193.975487,203.3863214,174.3107899,3.599626747
216.4819775,194.2921441,203.2449463,173.8064418,3.563291463
217.6764734,193.431447,204.6864445,172.2133472,3.528801504
219.1733673,191.9413197,206.9258884,170.4526286,3.507358221
219.8386211,190.1495668,208.6237848,169.0919282,3.49816569
219.7816898,188.9537824,209.5784566,168.863711,3.505872143
219.2309506,188.5474226,209.8068227,169.5831689,3.52242553
218.5033212,188.6910829,209.5824855,170.5752174,3.535783895
217.6674659,188.9199171,209.0943764,171.1014627,3.535511101
217.1622714,189.4638333,208.9579123,171.3285176,3.528813351
